,Unnamed: 0,label,ids,data,flag,user,tweet_text
2063,179224,0,1966206110,Fri May 29 17:19:37 PDT 2009,NO_QUERY,MiriiB,UUUUUGH!!! I HATE I MISSED @WAYNEDASTAR INTERVIEW!!! I WASNT AT HOME!!! DARN!!!  
38554,1462040,1,2063990088,Sun Jun 07 04:50:47 PDT 2009,NO_QUERY,benjmcdonald,@simonesebastian 1) your Birthday!! 2) fly to Italy....in that order. 
6208,1488401,1,2068478475,Sun Jun 07 14:08:58 PDT 2009,NO_QUERY,TheNolaChick,@rockingla you too!!  
29787,913837,1,1752723578,Sat May 09 22:46:33 PDT 2009,NO_QUERY,SunshineBoat,"Orange/Pineapple/Banana smoothie after a very long, very hard day = HEAVEN! "
35358,570624,0,2208478201,Wed Jun 17 09:14:53 PDT 2009,NO_QUERY,bathnews,"@greenorenatural Hi @bathnews is mainly an RSS twitterfeed. The admin is... @hugh_d, in Nottingham on Tues  Maybe next time."
5460,555299,0,2204032909,Wed Jun 17 01:08:58 PDT 2009,NO_QUERY,makrand13,finding it difficult to recall memories of iiit -h in sequence  now i realize how difficult it is if someone writes his autobiography
31656,310702,0,2001148396,Mon Jun 01 23:59:18 PDT 2009,NO_QUERY,MaliceBlackhart,"So, I just don't follow everyone who follows me (at least, immediately) due to the fact that not everyone is real. Makes me sad "
8644,1372503,1,2051253053,Fri Jun 05 21:20:49 PDT 2009,NO_QUERY,TayTayLynn,Good night. Ily all my lovelys. 
1065,1400837,1,2054455307,Sat Jun 06 07:23:26 PDT 2009,NO_QUERY,ladymariapaola,music is my soul...let's dance!! 
22872,234340,0,1979564455,Sun May 31 03:35:28 PDT 2009,NO_QUERY,iluvfashion618,"I'm up again mad early saw something a little unsettling on facebook, now I can't sleep   Why must it b so difficult to forget somebody?!"
25155,1188164,1,1983291166,Sun May 31 12:52:32 PDT 2009,NO_QUERY,bobgaron,"@ddlp2009 When the NSA let's me outta my contract then I can play, but for now I have a non-compete. "
46238,10938,0,1551135278,Sat Apr 18 08:14:35 PDT 2009,NO_QUERY,acutiep2tee,@donnieklang Hey there Donnie! Hope all is well. If youre in NYC please give it a big hug from me. I miss home 
46021,668267,0,2245878236,Fri Jun 19 16:46:14 PDT 2009,NO_QUERY,joeyvesh13,NOOO!! Say it ain't so. Please don't ruin this classic   http://bit.ly/13sxJb
39540,339467,0,2014647421,Wed Jun 03 02:13:18 PDT 2009,NO_QUERY,vonno,my headphones broke 
26385,1338536,1,2018220932,Wed Jun 03 09:37:37 PDT 2009,NO_QUERY,7immizzle,"film class, then donating blood "
15960,682750,0,2250095184,Fri Jun 19 23:41:31 PDT 2009,NO_QUERY,RobinGay,I woke up at 7am and can't get to sleep 
41204,1139375,1,1976923921,Sat May 30 19:34:54 PDT 2009,NO_QUERY,datlan,"@basicbrewing My wife didn't blink with the $12 for a sixer of Green Flash IPA last week, but I think she'd balk at the ticket to AR. "
44262,1380594,1,2052260779,Sat Jun 06 00:08:58 PDT 2009,NO_QUERY,Jessie_CARR,@TheDannyNoriega haha you amuse me very muchly 
14785,524138,0,2193367097,Tue Jun 16 08:21:40 PDT 2009,NO_QUERY,sheilaraditya,SO SORRY  ........ i dont mean like that!!!!
16999,1141780,1,1977221349,Sat May 30 20:25:09 PDT 2009,NO_QUERY,omgxregina,@yajtyler thats so sweet =] they like you  and it sounds really fun! how old are they?
27632,953374,1,1824638065,Sun May 17 02:15:36 PDT 2009,NO_QUERY,pixiey,"@ghrishy i know, right?  i'm looking for flight prices to oslo right now  i really wanna go there next year!!"
6950,1222687,1,1990317217,Mon Jun 01 04:31:54 PDT 2009,NO_QUERY,SandiHockeyMom,"haa @SelanneGirl I can't imagine not participating in a wave! You have guts, girl!  Most of the time I'm the dork starting one! ha!"
2646,115846,0,1827325949,Sun May 17 10:28:30 PDT 2009,NO_QUERY,jeellee,It's raining 
16203,1483199,1,2067416464,Sun Jun 07 12:18:19 PDT 2009,NO_QUERY,kaylakayys,You know you are successful sister when you walk by her room and she is playing @JonasBrothers 
30336,1004196,1,1880391969,Fri May 22 01:04:37 PDT 2009,NO_QUERY,chhrissttiee,We made it to the Financial Times 
40984,1216991,1,1989693857,Mon Jun 01 02:28:23 PDT 2009,NO_QUERY,markymark2099,"Found some fruity, woohoo, healthy eating  "
17666,326066,0,2007960748,Tue Jun 02 13:24:41 PDT 2009,NO_QUERY,Agent6178,... Back to school already... 
6609,770712,0,2302083070,Tue Jun 23 16:18:53 PDT 2009,NO_QUERY,PauLopezRN,@GinoandFran Guys! Have you watched Transformers? How was it? I can't go to Manila due to thunderstorms... 
46490,491461,0,2183836625,Mon Jun 15 15:03:08 PDT 2009,NO_QUERY,driveafastercar,@abba_ks I know... I bought the Andrew Bird/Calexico ticket a few months ago and it hurt price-wise a lot. 
35340,1363307,1,2049497427,Fri Jun 05 16:59:12 PDT 2009,NO_QUERY,ilovesoccer427,I'm now going to eat  Sloppy Joes =D  Listening to Beautiful by Akon ......... I love that song!! 
39823,971348,1,1831959750,Sun May 17 19:51:46 PDT 2009,NO_QUERY,stephsperoni,"Going out with peter, shane and is going to get druuuunk "
30240,632844,0,2232808627,Thu Jun 18 20:25:27 PDT 2009,NO_QUERY,skatmatt,"@BrookieM Sorry boo, I don't see Vegas in my future anytime soon "
46643,474205,0,2177277058,Mon Jun 15 05:48:36 PDT 2009,NO_QUERY,diabla6968,Good Morning my twiggaz. I'm on this bridge about to b in Bk. Its nice outside too bad I'll b at work 
37563,800682,1,1467951428,Mon Apr 06 22:57:57 PDT 2009,NO_QUERY,kalsop,leave approved! europe here i come  thanks singapore airlines for the cheap flights 
42970,816843,1,1551583788,Sat Apr 18 09:26:31 PDT 2009,NO_QUERY,MizMari,Good Morning Twitter 
35425,1039457,1,1956821315,Thu May 28 22:46:31 PDT 2009,NO_QUERY,Locococomoco,"@kachwanya Awww shux, I made the list... I blushes  Thankyou!"
27388,845968,1,1564315222,Mon Apr 20 02:53:05 PDT 2009,NO_QUERY,megashea,Sean is all alone in whitespace. Someone come keep me company 
23842,909845,1,1751361074,Sat May 09 19:16:10 PDT 2009,NO_QUERY,pianobell91,just finished watching Ace of Cakes where they showed how they made the cake for the 100th episode of LOST 
17671,431012,0,2064457848,Sun Jun 07 06:19:14 PDT 2009,NO_QUERY,xamylouise,This movie is so sad  But I love it so much &lt;3
9921,1264861,1,1999333249,Mon Jun 01 20:02:16 PDT 2009,NO_QUERY,mdwillbefamous,SHOUT OUTZ TO MY NEW FOLLOWERS!!! THEY ROCK 
29958,88458,0,1754874158,Sun May 10 07:38:05 PDT 2009,NO_QUERY,ram014,@surbhi04 ahhh! that is soo bad!   then y u giving it more pain by typing!
34828,1001774,1,1880143870,Fri May 22 00:14:19 PDT 2009,NO_QUERY,ROBO_tron1,love watching tv 
47221,457343,0,2071553583,Sun Jun 07 19:34:56 PDT 2009,NO_QUERY,BBarbie,@KaZ10 Bit nervous about missing stuff 
48531,1033585,1,1955833184,Thu May 28 20:42:04 PDT 2009,NO_QUERY,girlpiper,Definitely something in the air tonight  @TrendTracker: &quot;Phil Collins. &quot;In the Air Tonight&quot; Caught Genesis i... ? http://blip.fm/~78i01
14232,387857,0,2054106674,Sat Jun 06 06:34:25 PDT 2009,NO_QUERY,eunicekyna,My cousin is using me  Bwahahaha i'll just ruin what she is asking me to do again
42739,135574,0,1879922319,Thu May 21 23:32:32 PDT 2009,NO_QUERY,holyschmoke,@GoTheWallabies Rocky'll be missed here we don't want him to leave  #rugby #Leinster
47097,317410,0,2002609682,Tue Jun 02 04:42:01 PDT 2009,NO_QUERY,Ameera_bh,no lunch 2day  mta arj3 elbeet!
13126,189244,0,1969083299,Fri May 29 22:59:23 PDT 2009,NO_QUERY,candeeezy,@chellemariee lol aww. just me  she's so awesome for real tho. I wish she could bond w my friends.
42429,679956,0,2249369274,Fri Jun 19 22:12:06 PDT 2009,NO_QUERY,5ummer,Can't believe I took work home w/ me last night.  Let's get this damn thing done before my head'll explode!
17665,716276,0,2259653343,Sat Jun 20 17:56:38 PDT 2009,NO_QUERY,katiemchenry,@eeepchristinaa Well hurry up and figure it out!! LOL. It'll be awhile before Giulia can come though.  Mono is like spreading all over.
44640,523925,0,2193299602,Tue Jun 16 08:16:08 PDT 2009,NO_QUERY,JustBeth8,Feeling guilty that I don't have my TTIC available to post   Sorry girls!  Camera locked away in gym bag - will get it this afternoon!
26249,1086738,1,1969353308,Fri May 29 23:46:13 PDT 2009,NO_QUERY,bethna,Is Reading War And Peace  Again 
42134,13717,0,1553366510,Sat Apr 18 14:04:30 PDT 2009,NO_QUERY,hinse57wife,just sold first Yorkshire Terrier puppy of the litter.....I miss her already 
15868,116813,0,1827520184,Sun May 17 10:53:06 PDT 2009,NO_QUERY,missainsley,wishing we could use a jetway on this rainy sunday 
28641,761351,0,2297201238,Tue Jun 23 10:09:01 PDT 2009,NO_QUERY,ChelseaSB,Feeling sick  sitting in a big chair with ginger ale and watching grey's...That should do the trick. BBQ later with everyone &lt;3
9047,615633,0,2226351529,Thu Jun 18 11:50:46 PDT 2009,NO_QUERY,sortofbeautiful,My first time ever in South Carolina &amp; I get pulled over. 
44582,860979,1,1676537484,Fri May 01 22:20:48 PDT 2009,NO_QUERY,tamij,@Sideache Tomorrow I get to babysit my 6 year old &amp; 3 year old nephews! 'Twill be fun times with Aunt Tam!  #hhrs #tcot #hcb
24719,85158,0,1753774965,Sun May 10 03:22:54 PDT 2009,NO_QUERY,RachaelLou90,@Kit_Kat1990 I'm so annoyed coz I wanned to run it agen but no1 to go wiv coz evry1s too lazy! or not in the country 
47932,1435465,1,2060819494,Sat Jun 06 19:38:23 PDT 2009,NO_QUERY,nothingtosay,@alittledizzy sure. Will be on in a bit. 
4326,319966,0,2003177608,Tue Jun 02 06:02:09 PDT 2009,NO_QUERY,t_meee,"@MarOLyn it's currently 6:01 am, and I'm still awake too "
28363,482985,0,2180216825,Mon Jun 15 10:10:04 PDT 2009,NO_QUERY,le3sa,@angelaz1fan sorry i fell asleep on you 
1368,527269,0,2194589757,Tue Jun 16 09:59:59 PDT 2009,NO_QUERY,gaybearsteph,I did so bad on my trig/ pre cal final 
10898,1453824,1,2063268946,Sun Jun 07 01:59:42 PDT 2009,NO_QUERY,Podpodley,@paulpuddifoot I'll be at a meeting in Birmingham Central Library with posh sarnie's on Tuesday. I'll think of you 
2066,1266455,1,1999650191,Mon Jun 01 20:35:05 PDT 2009,NO_QUERY,LetiPoynter,@TomMcFly I'm McSpaming a lot haha but common Tom!!! Remember your mexicans fans! we love you! 
9472,564233,0,2206146613,Wed Jun 17 06:04:53 PDT 2009,NO_QUERY,Disneydol,"My awesome Husband's birthday today!  We're usually at Disney World, so he's a little bummed. "
9998,887260,1,1686931955,Sun May 03 07:15:08 PDT 2009,NO_QUERY,JessMcFlyxxx,@kerri_louise LOL cool I'm seeing them in Nottingham forest hopefully  if mums not sick of them after I've seen them next sunday lol x
7327,1146765,1,1977983062,Sat May 30 22:09:18 PDT 2009,NO_QUERY,nessaalove,does anyone wanna take me to see Up?! 
683,81008,0,1752554101,Sat May 09 22:15:04 PDT 2009,NO_QUERY,JoshyBORG,"miss the way things were, miss the hugs, miss the kisses, miss the chats. "
47398,1037685,1,1956559381,Thu May 28 22:08:40 PDT 2009,NO_QUERY,paulharrington,"another day begins.. it looks fabulous outside, shame I have to go to work "
32244,1299080,1,2005903833,Tue Jun 02 10:21:23 PDT 2009,NO_QUERY,toriimorris,"@gagematt yes, i will be "
20745,71218,0,1693893701,Mon May 04 00:11:49 PDT 2009,NO_QUERY,dirtjumper,work today  dont feel to good either
34328,625513,0,2230271597,Thu Jun 18 16:52:49 PDT 2009,NO_QUERY,david_brenner,Went to Ault park to play. They had a band. We had fun playing right up to the point Peri pooped her pants. 
13510,185351,0,1967961542,Fri May 29 20:31:18 PDT 2009,NO_QUERY,sativabella,Won't be seeing the end of the game. The bartender got upset and turned the tv off already  #boobadlosers
44112,737588,0,2265276012,Sun Jun 21 06:12:40 PDT 2009,NO_QUERY,Burto1980,Getting some sleep in b4 Melissa rings in the mornin to haul ass to the gym. 
13176,529127,0,2195346700,Tue Jun 16 11:00:34 PDT 2009,NO_QUERY,monstersmonkeys,@crystalkcoates thanks me too. Been a week ok and off now  for both of us
27957,400218,0,2057353136,Sat Jun 06 12:50:43 PDT 2009,NO_QUERY,teh_gurumeister,"Incredibly tired, got no idea what to do next "
29588,1511974,1,2175161547,Mon Jun 15 00:14:36 PDT 2009,NO_QUERY,Rincess22,@rainnwilson Those of us that live in Vegas wonder the same exact thing on a daily basis.  I think it's because it's a &quot;dry heat&quot; 
16066,1238538,1,1993290179,Mon Jun 01 10:08:23 PDT 2009,NO_QUERY,obagaar,is watching the new puppy have a little nap. 
22306,1043779,1,1957368190,Fri May 29 00:17:10 PDT 2009,NO_QUERY,zephyrwolf31,@DesiMatlock Wow! Impressive! I psyched about Wave.  
22834,1498629,1,2070618999,Sun Jun 07 18:00:57 PDT 2009,NO_QUERY,codell23,"bout to watch the WEC fights on vs, this should be fun "
27781,1191953,1,1983987118,Sun May 31 14:13:13 PDT 2009,NO_QUERY,KelliKK,@magicmaid Your new layout is adorable 
32685,1120194,1,1973912656,Sat May 30 12:04:37 PDT 2009,NO_QUERY,iamrozzy,@riztuazon hey riz folow me 
33491,581581,0,2214334904,Wed Jun 17 16:35:47 PDT 2009,NO_QUERY,erikanovosad,"its 6:30 and no one has called to chill..  oh well, i guess ill just sit here and relax."
27019,431751,0,2064608064,Sun Jun 07 06:43:25 PDT 2009,NO_QUERY,ichris2k9,@Lizzzieeee You bully me  and I meant to say. You don't know how much i hate you. Use your brain
25524,435846,0,2065523101,Sun Jun 07 08:46:13 PDT 2009,NO_QUERY,xBlueEyes2x,i hate coursework  i hate tidying  blah ! :p
48881,524604,0,2193548147,Tue Jun 16 08:36:25 PDT 2009,NO_QUERY,bear1989,is bored to tears writing letters 
46579,1387521,1,2052939414,Sat Jun 06 02:37:42 PDT 2009,NO_QUERY,Tildicious,Hello ppl. what are you guys doing? you can start follow me cuz i will follow you back 
7710,628747,0,2231405374,Thu Jun 18 18:30:06 PDT 2009,NO_QUERY,jacjac300,To all......I'm done Twittering......My Last Entry::::&gt; You can put the &quot;Salt&quot; away now... 
37171,328125,0,2010296486,Tue Jun 02 17:08:38 PDT 2009,NO_QUERY,Jessissick,http://twitpic.com/6hzi7 - Just found this gem of the brothers together on stage...   RIP... (via @jeremysaffer)
34742,1177670,1,1981455916,Sun May 31 09:11:27 PDT 2009,NO_QUERY,scorpio1641,@risha_ I can't even get into VB  Even the server monkeys are mourning   
16673,581694,0,2214366883,Wed Jun 17 16:38:31 PDT 2009,NO_QUERY,BenBridgeGirl,"@Birdiee No, I had to cancel my RSVP at the last minute.  Your pics are awesome!"
12366,942589,1,1794699941,Thu May 14 06:22:53 PDT 2009,NO_QUERY,adllewellyn,spacewalk: watching megan mcarthur move hubble around with the robotic arm is cool. we must have great robotics training at jsc!  #STS-125
20509,59027,0,1686038524,Sun May 03 03:25:53 PDT 2009,NO_QUERY,Skirrel,i can't begin to describe how irritating the badly mimed go on way too long vodafone 'if i ruled the world' adverts are 
18444,828085,1,1556958129,Sun Apr 19 01:13:27 PDT 2009,NO_QUERY,raatz,rt @pupule Aloha and welcome to @JAdamsEsq! 
15748,835993,1,1558345199,Sun Apr 19 08:05:01 PDT 2009,NO_QUERY,Justme_Jen,@fearnecotton hey  Me and my best friend lily_may3 absolutely love you  We will be tuning in  Hope you have a good day loveyou xxx
45168,90768,0,1759159318,Sun May 10 18:35:37 PDT 2009,NO_QUERY,masis122,watching movies bored 
10740,427240,0,2063699431,Sun Jun 07 03:43:43 PDT 2009,NO_QUERY,usagijen,"@hazy_undercover ...that's  btw, you going to Toycon next week?"
7637,139316,0,1880778162,Fri May 22 02:28:16 PDT 2009,NO_QUERY,WalkTalkTours,No award last night  See what the judging panel missed out on: http://tinyurl.com/cwnaoc Off to York for the day. Tweet later.
3265,885410,1,1686488692,Sun May 03 05:38:56 PDT 2009,NO_QUERY,heyitslauren,@marshallthreads http://twitpic.com/4h412 - the east coast will miss you. come back soon 
42231,1071752,1,1966391464,Fri May 29 17:40:52 PDT 2009,NO_QUERY,ElleMcFierceson,@Brandonruck Follow MEEEEEEE Brandon  Miss your pretty lil face....hope to see you soonly...
34598,1547537,1,2182783979,Mon Jun 15 13:37:53 PDT 2009,NO_QUERY,tweeteradder7,@podwol Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
27903,548978,0,2202514968,Tue Jun 16 21:55:47 PDT 2009,NO_QUERY,KayPeeOhh,"@jakeashley I kinda do, but then you guys get nothing for it.  I'd pay. lol."
19324,1498672,1,2070621207,Sun Jun 07 18:01:13 PDT 2009,NO_QUERY,Seorse,"@tjholthaus Thats good, I read your Posts &amp; Im informed,.... Your in the game, so I do think you care...... all the best..... "
41061,1503320,1,2071943758,Sun Jun 07 20:08:47 PDT 2009,NO_QUERY,NeenaV,@spladletastic How bout dem lakerssssss  haha! 
17038,406510,0,2058953546,Sat Jun 06 15:57:34 PDT 2009,NO_QUERY,texasnate,going to go ahead and say it: work sucks donkey dick today. I'm out of patience. 
29954,1525489,1,2176878956,Mon Jun 15 04:58:14 PDT 2009,NO_QUERY,JaneRuby,"@BloodzillaBilly Hey! Happy Birthday dude! Have an awesome day, Billy "
8095,1519561,1,2176092823,Mon Jun 15 02:53:41 PDT 2009,NO_QUERY,_OFFiCiAL_GiRL_,Fuckkkkk youuu 
27486,88451,0,1754872994,Sun May 10 07:37:53 PDT 2009,NO_QUERY,kendralie,no more dance  reunion in 7 days! can't wait to see stavvie again!!
42336,777636,0,2322471315,Wed Jun 24 22:40:36 PDT 2009,NO_QUERY,alexwitt_,@_cupcakes just saw you're tweet  YOU NEED TO TEXT ME!
2558,821248,1,1553985078,Sat Apr 18 15:45:10 PDT 2009,NO_QUERY,LadyDivine7,"Peace &amp; Blessings to all new tweeties, thanks for the follow "
4710,1068134,1,1965637720,Fri May 29 16:16:24 PDT 2009,NO_QUERY,Jade15Lee,these are all the question I replied to my girls about 
37856,1228646,1,1991223210,Mon Jun 01 06:38:23 PDT 2009,NO_QUERY,whisperedsongs,"BOOOYAAH, Federer won! I love that guy soo much! Haas put up a great fight though, great player! "
43534,1110382,1,1972048517,Sat May 30 08:27:11 PDT 2009,NO_QUERY,jonasobsessedx,@cookiedorksx3 lmao okay then xD hahaa big stupiid ? well i agree xD aww yaay  iluu &lt;3
11894,514729,0,2190685068,Tue Jun 16 03:26:16 PDT 2009,NO_QUERY,bridieroff,@NeekyT savvvvvvvvvvvvvvveeeeeeeeeeeeeeeee me!!! i hate chemistry! who the hell wants to plate stuff?! 
17212,1156639,1,1979114629,Sun May 31 01:41:49 PDT 2009,NO_QUERY,zoeloveskravid,woke up suddenly very happy considering 
19441,713326,0,2258801982,Sat Jun 20 16:31:15 PDT 2009,NO_QUERY,AWsimplybasic,"i need foood  who wants to feed me? im starving, parents wont feed me "
37798,1091135,1,1969862189,Sat May 30 01:30:35 PDT 2009,NO_QUERY,LISAOVCARDIFF,GONNA ENJOY THIS LOVELY WEATHER WIV MY KIDZ AND HUBBY AND CUT THE FRONT GARDEN DWN WHILE CATCHING RAYS 
21190,821447,1,1554045307,Sat Apr 18 15:55:08 PDT 2009,NO_QUERY,ladibuggc,@MichaelTyler  in most ways at least    at this rate though i may even bake something tonight!  who knows?!?
22422,1549920,1,2183624591,Mon Jun 15 14:45:45 PDT 2009,NO_QUERY,techoville,Starting to watch a clockwork orange 
35472,1510315,1,2174933429,Sun Jun 14 23:40:02 PDT 2009,NO_QUERY,masacamui,@KiiDFROSTI09 Lol I was actually planning to crash that beach trip with a few people.  Got too lazy though. :/
21631,251419,0,1983464032,Sun May 31 13:12:21 PDT 2009,NO_QUERY,jubean,@TeamUKskyvixen Do we really wanna see the negativity about Otalia?  Wonder if it's gonna influence the writers....
21479,226280,0,1977819099,Sat May 30 21:46:52 PDT 2009,NO_QUERY,misskatylynne,has come to realize that she is never going to get married and die alone    
23292,491016,0,2183645026,Mon Jun 15 14:47:25 PDT 2009,NO_QUERY,Ericcaaaa,bored and don't wanna study for spanish 
32138,1416164,1,2057353785,Sat Jun 06 12:50:48 PDT 2009,NO_QUERY,tweeteradder5,@lynette_lewis Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
47851,944717,1,1795702738,Thu May 14 08:13:35 PDT 2009,NO_QUERY,SchwarzenbachB,"@jodyg You rocked on Fox News this AM, &quot;I don't know HOW it gets great mileage.&quot; Priceless "
